block_date,tx_hash,from_address,to_address,eth_amount
2024-02-12,0xb852a34467741f4f728e80c3d6eed7707f412da9b3356b3b7e7673611cd9dd26,0x65100c9da8299125445e64a9eec90a9c64db13a6,0x881d4032abe4188e2237efcd27ab435e81fc6bb1,0
2024-02-08,0x5571ab38382bccefb7a76bc6a4b2e34faf9b2b79f467cfdf80a1c895e4bfaa6d,0x4feb07773819cf792d860680d7889799c6f73c7c,0x4feb07773819cf792d860680d7889799c6f73c7c,0.00674114
2024-03-14,0x4b641ca98b3ce9c74513d27472cd921d7b7060e9ec41c6148b04760a8abdb393,0x0604882ddbfa58ac24e166e94cc810694a49465b,0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,0
2024-02-10,0xe5dd63a155e36e1dad4799fe8c519f9533f542e2419baffb1613a29efb34f998,0x1579b5f6582c7a04f5ffeec683c13008c4b0a520,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,0
2024-02-26,0xf9809a4cdbeaac7012121b75e12539d7fdaa69adf95fdcdc21b8391d0ed8cd27,0x4003a64f9d243a36d40056c102627c2a12b24f48,0x0bfad705e2b71c88f0ed1cd49b58a4c05b23568d,0.125
2024-01-26,0xb91298bca8954bc2f00bbd4c344813cbf060274d4f78f54effa8d4f3a783fea4,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,0x7714f320adca62b149df2579361afec729c5fe6a,0
2024-01-16,0x83102c941b8796cdddddf0379dba274ae7b8f9031d4e9391e48117362b0a2776,0x6c69fa64ec451b1bc5b5fbaa56cf648a281634be,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0
2024-03-22,0x012374781eb0201273486e7dc94a26ee3032d8ce04337a60e0db1bcbfff52de9,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0x1a1218ac2a3d2c6f42a360e29342484703862cfc,0.015724
2024-03-03,0xae024f8f2dac1d6da91a500e8c80a0e2f26c68420ef7d81b40ec664249d9077f,0x88ef0f4b8b7f2da69186c9002ac1d9fbbf3e9b2f,0x808d0aee8db7e7c74faf4b264333afe8c9ccdba4,0.143775954
2024-03-14,0xba62e0250784b099017f53828f2fe98f354c7412c3207ed135099716716835e7,0x44c052b0569cdb85777e7b2713ae0490ab81d04e,0xd1c9ec4d4436eac8db67182ac15ce5d09bf9bf30,0.1
2024-03-23,0xea8182cbf9f0dcdf7c81a2d5afdbfc900587cbc25bbdbcb71cc4f29c144e7d67,0x2ab4c4cefbb8566ec331943eb3a08fa524e3be9b,0x9234f83473c03be04358afc3497d6293b2203288,0
2024-01-01,0xffa141e44cf9032a3f2f1b583ec1c6ce4bffda06c492f73b92d02140803892ac,0x399432fca15a8d1d5cb8fda0125e5f335ae85205,0x32400084c286cf3e17e7b677ea9583e60a000324,0.448080652
2024-01-18,0x12e967f36a28f5419ab7078083db243053ed09f36d99818dbe03fb7540cc28da,0xdbc09e4c196dbb5cb60fee3343e151e15d9c77a5,0x21cba974e8d891bf4df5b67418974f7f18ce22ff,0.049
2024-02-06,0x45249dd4e6d779264ad56c83926e5469f4dd727affb84499de51ca5c5ca8bfe9,0x982fa4d5f5c8c0063493abe58967ca3b7639f10f,0x9d6acd34d481512586844fd65328bd358d306752,0
2024-03-15,0x2a1daab85d240c4cd9e99c8cb07ef7fc30a29772dab355fab8f6448e29493565,0x6455327f820edd69c4cd665b995e0fec679d7f9e,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0
2024-02-26,0x9499d33a55846cef9196c3f6eb2389576916bbea7953309ff2d0e16c520e441b,0x20011fa1a83bba9c8357f852ec667d8439a7da4a,0x7d23e5c85c9525b777ba9b317f4aa271d33b69a5,0.012537094
2024-01-05,0x58f564b1fea445c8ff93ac0116c0e739d728dfdc03ce7ce346998f57b58795ef,0xf8d2a03b7576fe0ae97f7962b898a069d0f1677c,0x25449aa8559e18b2d7d1e29313207d78f39aa13e,0
2024-01-01,0xdd9d14754a107209cd4b3e26898ffdcfc40707119c16017bf10999507207b5ba,0x78912b4983923445dcb0981381f95471ded8d75e,0x78912b4983923445dcb0981381f95471ded8d75e,0
2024-02-09,0x5fbb2db04453665f6b4bdfcf594a85aab0d803e89373354fe060995eb893baa6,0xe2a7ea818515cb173e6ce9c9379a46310c6b7ca5,0xfc4913214444af5c715cc9f7b52655e788a569ed,0
2024-01-01,0x883d9ab84b38b3b5b331ea2bfcb07754851d9709d3b6e33859491c1feeb463b1,0x9696f59e4d72e237be84ffd425dcad154bf96976,0xbef4207ab63bc8a6b0f800658a0b8cd8694dd948,0.0068
2024-02-05,0x28d3395d381dccb1901d82d29669ce115a22e6c8b3b4b7d4c2677a1922a962d1,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xf0bafd58e23726785a1681e1dea0da15cb038c61,0.04645398
2024-01-03,0x316a523f488e723ca9c84d500afcfb7691defe967682a00f0613237ecdaa84f8,0xe556e36537fd64a5a9572961f0a5aa0f61997e68,0x53facee52e897740b140f5304e9cd9dc6238d735,0
2024-01-21,0x1fd03debdb99286b50a6199422df93cf2cb6c452f1a3c2ddeadb16095b7119f8,0x294e5179f08db3bbcf7e58ed39f22a9cb6f8863b,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-14,0x531f1f9220d7f58706f44a3edf698560b2b1a1d8b576c02fe3d9606b1ec5d716,0x2af1ddf634bd6a0a7979aa576b809e0748bdb245,0x2af1ddf634bd6a0a7979aa576b809e0748bdb245,0
2024-03-07,0x852e5de872c064b36bcdb883b643a2cbc9e01c430ffe29867ca8cdc9c980a086,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xed5e5c68467a97397f044f3dd8319475d535111d,0.13661
2024-01-03,0x26ae3d61bf5231a88d291d6421f142ef946e2f63b9de86529975ab3567b7b3a9,0x4578451771dcd80eae6bd14220cc2a283d07c31a,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-26,0xe553336659bdd8ec82d03f9184372d1686f4ea4f319d0390782ee8beace7d80d,0x6d6916c5b0b63ab5991aa80f75a34da670641df8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2024-03-04,0x88934facf5172031c1bfbf45624caa0d57fbeb9660590120bf4e2b03c4b50816,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0
2024-01-14,0x5be4a2142595311163516fb2c27be611213d87e0807212bb29e95529284ba650,0x6c69fa64ec451b1bc5b5fbaa56cf648a281634be,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0
2024-03-30,0x54545977552ec89eeffc13c41052128d05080832422d73dcb6be3cd3d36dfe34,0xc2ae54c290d0ded3dda71260a19dbf2d4874d7e5,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,0
2024-03-15,0x00b818fbf7230f7b507131c767d9a4454dfb81802a194b1d4c648f3b99a289fd,0xcf802baf03ec7be52f2df007e3913468be9a73d1,0x88fb127b666c6f8920c42b54c5f7baf0d4be0ce5,0.013809494
2024-03-19,0xaa74318333c9e1dc5545d6e8805540d451f41d594a4761be3d1a6e8daa155db4,0x89ceb3eb2d78b8fbbf80b57db313c6a3caf00001,0x767c8bb1574bee5d4fe35e27e0003c89d43c5121,0
2024-02-18,0xcdd93b910c8e7341e1be96e0de03295af8182218d946243bbd1cfd29e12f7ed8,0x7f7d6db1f5a37307ae3a80f481de8c32f9b42298,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0.5
2024-01-10,0xd5619b93e3c308c2676d6e3c868d655d2497835c9414e9b924d387b12adb2434,0x01341860123614e275054c29e35164890b4e042f,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0
2024-02-11,0x07be852246e7abe819d78d01514713786cc0ba898e5e6ebd845b0ff7741dbc42,0x2d6920373bcf94279f4d7a07704308536d8b48de,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2024-03-25,0x1ed91678da884d127131ef8fcd75006181a9ee4e605f441c3af8d25a846f0b5f,0x22a82147a80747cfb1562e0f72f6be39f18b5f76,0x40864568f679c10ac9e72211500096a5130770fa,0
2024-02-14,0x4b25c10f4dee941388e2ef1c7b3eeb7dfeab440592b2ad8cd43203ad914c3937,0x3113f8ed7eb9bb6ad318d9cd35106cb3c1179064,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2024-02-03,0x9bd28c2b5cef7f53d307e440794fed00fbc1ed94aeebe0f103d9e356de7261df,0xa086c3bbf195aa18bee2805d568072b8af58fbd6,0x367eb2ce19c86f3ef6908259581314ebb1ffe465,0.016739065
2024-02-07,0x38dc622ee448ce81321b70ee62018c1ef356f8e27a1545bc2762d31549be3896,0xa03400e098f4421b34a3a44a1b4e571419517687,0xda47862a83dac0c112ba89c6abc2159b95afd71c,0
2024-03-22,0x5db569ede2e35e6007ad3eeebf8d14117b0e33326fc3353742c46e651ec62d76,0xb957dccaa1ccfb1eb78b495b499801d591d8a403,0xec60cd4a5866fb3b0dd317a46d3b474a24e06bef,0
2024-03-26,0x728d890f7701f3dc79d40225ff10af1c8aa4dd7295f9474e75ac3332743d576b,0xdf8adfe10d4a4d9f0fc4d3e377a6e8d5730eb40c,0x0ddc6f9ce13b985dfd730b8048014b342d1b54f7,0.000000002
2024-03-12,0x12706642a7bae187d34e7fd0488a1f30f47a98a9a8fac664fe5f618455f86d06,0x6ae63d15783cef3a1d2e38d4045e0da83755f824,0xb01ccb775fcea6cb5ec1d3aa0afbc5f47e1aae5a,1.366888544
2024-01-25,0xf35b83836a25b0c3a3459dd9f75f7ad3ef97d189cd8fc151eaeef13a5cb8bcec,0x62c8d5f68849c25d87d21956f332f56ab6fdfb26,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0.1074356
2024-01-15,0xd9b4117ffcf61e29ed6e02d10cb05fd6dd7c6cb4b191e6d5566f59770acd9de9,0x6c69fa64ec451b1bc5b5fbaa56cf648a281634be,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0
2024-02-02,0x32f73259b68a8f2bfc38184b5f927f9503d1f2600291bda0227e91e422642664,0xaceb49a5ba26858c6f4f6c79c052b8feb9eafd21,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0.12
2024-03-14,0xbed5c1a5bee38d74295f7b0e98f5a8d67acc797305fdbaa1a3ca8be27e72bd2b,0x2e84de03b55b9606eeea6a39e2b39775bde98bad,0xbaac2b4491727d78d2b78815144570b9f2fe8899,0
2024-03-20,0xb70d3ac1ef6da47bceeee5d469c7c8c6587e695efe6cde6fe802bdc677d3c105,0x077d360f11d220e4d5d831430c81c26c9be7c4a4,0xe178f5b8602df30eed3b3de07e68f22f1bf0faae,1.39498225
2024-03-09,0xd402ac28851759fd17ce0ca13bd28a6f0980314b9a1b8da192ae50173f1a219a,0xa224709f0e54dbac067acb2b50179a95128d1e3d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.96
2024-02-28,0x54dad310beedb8d32519c10df70d17c9939f68725fed2f7eefff049d01b7c35a,0x9a7c699f90be93838161bf28d996a7ae51c4b21b,0x19c85206f13736e95351800ce9081caf8f9664ff,3
2024-03-24,0x2a3c9dc71ec6d8c1f5e9bed6a76aeac4da374c15d184bc4c16959be1e1798406,0xe1da9e3ea9efc074ebffd4d2bed209b370705188,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.303886132
2024-03-23,0x800563397ef1f631c2edbf48c39ccd33bdc1914b97820c2ff98c650201723c2f,0x9e1ab298daeee26679de7679d06516cba3727cd2,0x7c195d981abfdc3ddecd2ca0fed0958430488e34,0.001262298
2024-01-06,0xd8ed31aaecc9e364d4584e3b19b540352a03423cbe003dce345d1ec15d188756,0x52b2d9641106087c4659fc8b2bba2899f786d5cc,0xd7d1c6484e4b8b3c09c7b9ca8722aa52b0046c12,0
2024-02-08,0x4ebc096666a133cbca92ea57b3802e65b2bd89c617f2bb7b19fc1a8eba3012eb,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0x714141c821d1316f932be11d387bf7d7bda05486,0.19624015
2024-01-28,0x20f42937ce75a881fc85a23b98c329b65a66e46cebbc4b24009319b45dabc2d7,0x641b467149d0b197c8f8a420a86f54b579c4b962,0xa2ab69a98a30050afce7e9ecd39231223d74fd09,0.6
2024-01-02,0x8db803c71e1110bc3749d89f023da8185cd128b0dbfdc1c60143d5df1ecedaa5,0xe0a86afb73c0922a50d4a985a25507ecda8a9b51,0x777034fef3ccbed74536ea1002faec9620deae0a,0
2024-01-17,0x67ead6f60cf242791f7969e4ed40201196b9472a86453a7dbdc6bd16a3881d41,0xd98684e3abc5808e4f5fbe9b979cdcaaab496e57,0x3e6575972a4915cc0eb44676cb0cc9a70a8a0b09,0.462010072
2024-02-12,0x5d6f88ee4d9d6ff00255dd7f141ac6686ce72b61d3d832e48d984ed3f8263b5d,0xb7f8ce8b43a2446b976a62b6f75cfae7b133191c,0x0f2c03d7240346c17ace551715c95210e7418d9e,0
2024-02-26,0xb0b4933142fa118b8f0a09133fa7e572ddd02b94428251d531456313c6ccea3d,0xc8d0b40285f0765958baebaf430f1541b70aec9c,0xaadc0bbc541fad41856bf5fec2421de1018aee7d,0
2024-01-05,0x9ec9d2c33648c83d3d3e7292bd8edd6f35a6b5f7ca156bf1a305d98efcaa0a27,0x9696a5c3eb572de180aa7f76e39c0f4418a34af1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.61
2024-02-28,0xa5beedfc2473db77fb6424303e8e653f476199bba82e052d514cdafc265fa3a7,0x2fd406ed06bf94ac9ab9b02cdf8889382acbd0bd,0x32d2ffeb16da46d006ed8ab010b13eb200cfbe90,0
2024-03-15,0x1a0e181483752eeb57e25262b941350cf6d45fbad66584c6a30eb5d5b51e8928,0x7adabd102cdd4feabc325155d68d4c7b53c29326,0x51c1d713869f4a9f64cc3462d58c480cb6199fdb,0.00000168
2024-01-09,0xbf15407598841b4176ab0dee20a510d9d6f0d210bd4f128932e6aa8852ae45bf,0xaab2f49e5b0779d50fef7d801bb4bc682dbbdb9e,0x0096913d68a000311266250f0000000000e04c00,0
2024-03-06,0x34120885a0a79f4bfd61e01eca17f196b81cc73ebd1e36aab3e3f653ffc48c26,0xcc233e80b16945807c4d384de2523d8e48b8c5bb,0x9ca2a439810524250e543ba8fb6e88578af242bc,0
2024-01-15,0xc6248736b2bc80b37f87984165c8aadfa17df5a20e6199d9e8fb6d740bcfc8e4,0x3da00d8107de86885e1c826f4eb4e5551b97d419,0x80c67432656d59144ceff962e8faf8926599bcf8,0.201
2024-03-13,0xcf3a5985846f80800e470c0787e1786de65c9ea6cb11704001936ee050a1e764,0x92f1537f2dc4a68a0dc39a346fa240394fa94409,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0
2024-03-16,0xc8f6036d05a9fc361b643ec9e971bef40ec7fb446059203b5cd4c339cab7cbe7,0xc8d8099e828248aeb0a99f834d1b9828c08389e7,0xfb35fd0095dd1096b1ca49ad44d8c5812a201677,0
2024-03-02,0x1ccf959f9243cafaa44fa99f6c16a6fbf09953114c75fa19b4f339fa5ba258c0,0xfbb78b4906faf0a60f3c34ae85ee0640d2931ca7,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-29,0x1c356b8fade6aeaa5ca85692015e65cdce614cd172558469ce05fcf521aba863,0x2af5bca03164a822c44506e200e17ac87b3e2751,0x0ac6eadaee073e7d24a2ecefedcae3f5c4c69b60,0
2024-03-05,0x228b674ee52d332e7eb585ecb52ce330aea48b1ae9e66e7b0f9c02b82136993a,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0x43af8417512315c27c86e5a7ac55dbd20ace9d02,0.01891208
2024-03-05,0xc8e1d0fee7d8bf857fab791126201dc1946487b65dcb4800e9b4b600af7f13aa,0xcf2626b6f6f0f95cf7c0784bb7585a5005512e44,0x00000047bb99ea4d791bb749d970de71ee0b1a34,1.579261412
2024-01-08,0x470ac9f553c16a917951e4d5afe15f3d29870f55a903993f19ee12d4db1fbfc3,0x3d531107dae0e7587d541fa678138d11a62b456e,0xedee10d84192db8d069ae2ea8daf6f5f4b1f4c33,0.75
2024-01-20,0xc43da6456785d5e463d2ba3cdcfeb4039a44f1bd15d1a96508a11f4b3f95f8e9,0xc7de9d636d77a04886c71adff4c0282d50daf697,0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380,0
2024-02-22,0xff6a6fdc5b720287f8e687bab083c8b60fee5bdee2dd37fcb302887bd24d10eb,0x3169cc8f3109a8ce12aac2645aa5830acc0f494f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.33
2024-03-09,0x7b2e285927bb0f56bf3684d2615e90e0fe525a6a5ea41ae984cd1262ded2f507,0x50012f6dfc5503b0e8286c421b558bf89c60b9e9,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0
2024-03-23,0xca674201e20d01aa5d7c4e19255f8c0285cb348f9b7ba15469303a7abaa8c27c,0x77df265fd231a131d80d8294eb25a4932aa59e10,0x832f166799a407275500430b61b622f0058f15d6,0.599678907
2024-03-13,0x45867a7178992d4d06dd1a32af66a4ae4cb476ee11c9601613a68930ff6eec12,0x4004a128d8b5b0b6b7620b5b5e93b9a8dfb15485,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.476238758
2024-01-25,0xa128155a9bb5657ee962d2b1cc8dee60c28e1fe73a2f9f632afa306d7cf75b75,0xbcfe599f6b943667d6ff1009b04b779d817600d3,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-25,0xbf74a187596f8d1039c6e7be13e85dbbc7a70c41babad0d4d32c46d4971be809,0xce32d65f4cca3694053e84d162a525a5dc4fa753,0x8248270620aa532e4d64316017be5e873e37cc09,0
2024-01-11,0x3fa6eb4511c24fb69d6fde2456e85f6ee863c6346cd92e357b9517a8e8cacf82,0x971be4054b2df9b8b2a74d6dc7e99da21dd2d64f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.089445506
2024-03-14,0x888113e5d08a84597245a2a8d7879735c3b32982ecddf8abc7701d202eeb5c79,0x4e8813d469167b788dff5f62369052239d8d2a96,0x00000047bb99ea4d791bb749d970de71ee0b1a34,0
2024-01-03,0xfd3085c2722564b9f659f540eb7923cc20c3b70269c368ecf1ca681f8313519d,0xd98814464f4dc980d6fe8d0b8e50c9b411bd2552,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-29,0xb73b3751528dafdcc00f4b4b5ad9644da60b29f80e211ee742c3221d43ce6e14,0x46340b20830761efd32832a74d7169b29feb9758,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-11,0xd38fa20d8079760e471ed10905f0be6b0ba13537a1f379da6ddfddf806c4845c,0x0658b634aae5e7dbfa7510d6940ffd497df06727,0x3ff988fd12069b3f3bce22fa68a2ee5cb1278e57,0
2024-02-24,0xf4bb89328145f37242035b71103eeb1e10c9f4dd9708e4c4a45de4408e1832b1,0x6c69fa64ec451b1bc5b5fbaa56cf648a281634be,0x4d224452801aced8b2f0aebe155379bb5d594381,0
2024-03-01,0x0b093de1d08163680dc4eb97a76c46a8d0bc5311c09aabc626d2c59480b875f9,0x83ad63ed81c72b44efbd7f079179b444ea6dd09c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2024-02-17,0x0a702b8c8e42e594c403d28659d8d0c94bb4884d57b8195fe7d148d9a482e4cd,0x66a191d00d3ec33389975f848edaf26a6c6d2ed7,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-02-15,0x150bba16b3bc09b07710a5ac4f98e3784c64b063915661ad5c6b7509a0991b53,0x6887246668a3b87f54deb3b94ba47a6f63f32985,0xff00000000000000000000000000000000000010,0
2024-01-02,0x6b0c8edb67f18b30be5d51cbb895524d43eddfbb1a107548e640e43b4b333c23,0x57045d79bdf91863b5e35dd3fa94db7450da1cf9,0xc4448b71118c9071bcb9734a0eac55d18a153949,0.01
2024-02-04,0x050174b3aaa15742206e8f24905494fa34421366db7d441c7768c7efd54d4a4f,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,0xa0a746ae5f83cb5e76f5e42b8eada946f3363f65,0.04
2024-03-19,0x9b4ac32b1e7918ca61172212a6ad618cc14957542d963362f946bde7ca1ce2fc,0xc5a93444cc4da6efb9e6fc6e5d3cb55a53b52396,0x607c79e9e53e26da92bfb0b33a3b80f23ff6a04a,0.0036
2024-03-26,0x7fd3c3e225aaf06128d49e83a72263319b87736b3068d5ae2cc2205f65d184fa,0xd6fe936a2b65f1f2f3cbd5e6353c456e3e2ebbdb,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
2024-03-21,0x4e317b83d0c026a0d32fc33575bd522f2c0827a479cf6d1f7ed972f69ed549ed,0x5e01722ae827162935874afdd434ce9afd3c8a35,0x00005ea00ac477b1030ce78506496e8c2de24bf5,0
2024-02-19,0x3506f33aa57335f71da36a07fa1986c71e063054aaf05e049bea29eb765b6b5e,0x40f79c735cf73ec20b3344737b8a4c26933d117f,0xf620cbb4cf7ab6ec47968f59f8802b296e9e14b1,0.0024
2024-01-22,0x5a0bc3a2c0c9665cc6821583a6d4d2ef67fa136a9b3febc9cecd8e921fd3222b,0xe5a4b961653162cc718480dd0d2f69abb6fce1e8,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,0.24
2024-01-10,0x544f70a2780304bf6be33ba2d679b1794ba932c9a0d8509e7d552ae50426cd4a,0xfb9779477e5b4834bf2bc02dd29b97b344d0f700,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0
2024-03-21,0x3a738681d0329fb02724139d8a8808f100886a311a2a4689730af06887dd9c83,0x2356d48d5e3a4fdf77c6a08321545176d971df65,0xe018afff6a85163f9a2cd4bb1306c7380640913b,0.00729
2024-03-06,0xe2b12dde90cfebaf4fe9633006b6f7a9944337df952094cf7e9dd580a9b3cb60,0x31d5248020ff8e35f5cce912e3d8ec446db51b5c,0x29469395eaf6f95920e59f858042f0e28d98a20b,0
2024-02-02,0xe69b96aaf4ff2f51f61a6795eba762d6e7b108fedc70ff8153ea8d475114888c,0xc94ebb328ac25b95db0e0aa968371885fa516215,0xee771a495505ee9e6f5c4462f26017228b5fc76d,0.023607681
2024-01-26,0xd08fc9fd585b5fb7c38efe9cda1a592ffb59810356214c00a585fe1f5945a6a0,0xca077a26544657b08508e1f02236fc10bac86bf3,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.24
2024-02-25,0x0282374c68c2a3a9ef9ee575e0a1b6c8522d63b78f3f332ff6d18abecdd23381,0x526182e63914a422dfb7780a02779ed07579c120,0x6774bcbd5cecef1336b5300fb5186a12ddd8b367,0.035903257
2024-01-23,0xa4afea3984d3344da43161f135a838b4965e03b429b480283a4af3f04147a1e8,0xa4e71373129c2753a67109e0d288690aea3ae43a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.86
2024-01-11,0xd65de5604777a0d9cf0340a8caeb733511498a27841b133704a49bc87b720782,0x61c1a653be8ede6bdd2890b01fb750bf27e0a9bf,0x881d40237659c251811cec9c364ef91dc08d300c,0.2
2024-02-22,0x7ef5d235d137ccd39558916db4a384f093c5e40c847d627fc32bce4bc1d81c44,0xbf03037e887fe4266022cf1c12e2e51c44539e65,0x0f552684d5e1448f829a137487d30d8c06a2e5c6,0
2024-01-16,0x208f136c431dc22db8348dd8386961e2a346145dd6f026c7a17e85e875c79e8b,0xe8584e6378a0e6f79222efc297734842f00ae121,0x1689a089aa12d6cbbd88bc2755e4c192f8702000,0.04437
2024-02-14,0x52bbee8639a782c1fabbb87954e91e10cf6a6cd863dece80228825cfcc639ac6,0x3274ae9f94ec2dab27c9d2f8764bbf1e3d988284,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-26,0xb5984c4ac5f1cfb5778c47a328a64ac8200377f8c6a2ba415638310b910b92d6,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xdd10e218f8cb7e7879840f98e6a22802c6feb619,1.2572
2024-03-28,0x154785b4f6a8e3f5ffc4f8db2ad5d86da40f597207db3d380d4d0e4dcd593032,0xa9268341831efa4937537bc3e9eb36dbece83c7e,0xd19d4b5d358258f05d7b411e21a1460d11b0876f,0
2024-01-12,0x05815e795586b73904a1edebc1fd412b94bba29ef7ddb206b95fe8c00ff0af67,0xff0df863600b980961d8e25a9bd6ee7a20447fc8,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0
2024-02-03,0xcedec3f939aa163cdc1d591ab41d07d476431620059b34803310b193aae3a05c,0x06dbb0a0e2b360e8ba4d4dd0bbc37fdd5c4917ee,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
2024-01-14,0x63a1f432364a14d5bee07712b63d953109642cbfc92856bb69dbf3231bc1fb34,0x76f9c8a1870071a2f02709e1adf5b93abc54796c,0x76f9c8a1870071a2f02709e1adf5b93abc54796c,0
2024-03-10,0x2b43d46fc86b2611939166aad845ea482cc0cf54e239fdfd77836aafa4535474,0x2d614d10dd4d7eb238907956b1f81d63b667b233,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0.254087958
2024-01-20,0x492260f61d02d59cb3967d4607d8a04fd5fabbee1ef781b9d14572f028fd506f,0x852dc1c875f0117ea0808610010893e4c576b6a9,0x967788d82f98b61b802785ec0c69343b50c842cf,0.245509788
2024-02-18,0x30ff2fff55e8dee96cdfd75686738ee093c4bb65c2184b32cc2301f8fc427600,0x4417b6ddba39434ebfd773ea546d0805dade656c,0xa1d6df714f91debf4e0802a542e13067f31b8262,0
2024-03-13,0x7b0f96ed66ce1f7ca06fff25e2072cf190ec27e237d36fde900b76f7f20042bd,0xc5a93444cc4da6efb9e6fc6e5d3cb55a53b52396,0xc2571c7da3fc9d49401c73680b3ae78ebfe2280e,0.008544
2024-03-25,0x190f081cfc473808bfb7ea77e4edcffa28e6045a8170352a987fd6546ca57f00,0x3cc013871ecc8e310f2ea07c7ac9e7da427d1c1b,0xf30cf4ed712d3734161fdaab5b1dbb49fd2d0e5c,0
2024-03-05,0x1e67b1ff3530eb212ecb61a29ce06e5e16ac620052c50d9484870f39726cf2f6,0x258a521a200a7c438355881aacb3689efc934af3,0x8571a334732844d33dfb3f6bde8fc3480a5af666,0.00275
2024-02-03,0xc6b96a53844144d1352f686524ef94609d268ccd8c2ec1cfbbaf259c0e550b70,0xa1003876c9275866951b2b016567342d6c4e7374,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2024-03-18,0xcbab36cf1a284fe303c1ebba7e881ab9c66cb752e47c65f7f23481844f5e6ef1,0x14d82bb4260c2cdd4d41f91605454b416a2da6ed,0x477823743769acc39fbf94fc9828b0fe7f973819,0.750026498
2024-02-08,0xfe8e8850a2a2b723d895251cf2197f6ab3c2357fb86780e57a6f28fc30b5b6f0,0x45300136662dd4e58fc0df61e6290dffd992b785,0xaa99fc695eb1bbfb359fbad718c7c6dafc03a839,0.97149774
2024-03-25,0x218abf550daa9c925c91d1671b41059005b9a0103e355c6ae92fa076ad7df866,0xbbad96336943a36e3e292d973b3382dd0ba4d1ef,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0
2024-03-24,0x38ffe85280bd7b7e5681aed3e7f3439fab29ff9c8299ea2224c81c0352de24f6,0x8334b40ac72981afd871033821e8b44a0846dc35,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,0
2024-02-23,0x6352dc2b614733d6710133e333f2fe122d57778b9d8e390bd0112c3e46096586,0x4fb85fc7063b58b1779aef89bcec8b4d139b89a2,0x808d0aee8db7e7c74faf4b264333afe8c9ccdba4,0.009206727
